HGNC ID	Status	Approved symbol	Approved name	NCBI gene ID	INSDC (ENA/GenBank/DDBJ) accession	RefSeq accession
HGNC:36453	Approved	RPL21P130	ribosomal protein L21 pseudogene 130	100271453		NG_010486
HGNC:36428	Approved	RPL21P131	ribosomal protein L21 pseudogene 131	388532		NG_010937
HGNC:35865	Approved	RPL21P132	ribosomal protein L21 pseudogene 132	100271390		NG_010154
HGNC:36003	Approved	RPL21P133	ribosomal protein L21 pseudogene 133	100271391		NG_010165
HGNC:36006	Approved	RPL21P134	ribosomal protein L21 pseudogene 134	728782		NG_011068
HGNC:44539	Approved	RPL21P135	ribosomal protein L21 pseudogene 135	100419391		NG_025687
HGNC:49854	Approved	RPL21P136	ribosomal protein L21 pseudogene 136	100419521		NG_023985
HGNC:56406	Approved	RPL21P137	ribosomal protein L21 pseudogene 137	127379693		NG_115694
HGNC:10315	Approved	RPL22	ribosomal protein L22	6146	BC058887	NM_000983
HGNC:27610	Approved	RPL22L1	ribosomal protein L22 like 1	200916	BC062731	NM_001099645
HGNC:17998	Approved	RPL22P1	ribosomal protein L22 pseudogene 1	125371		NG_009515
HGNC:19794	Approved	RPL22P2	ribosomal protein L22 pseudogene 2	326292		NG_002544
HGNC:36804	Approved	RPL22P3	ribosomal protein L22 pseudogene 3	729662		NG_006651
HGNC:36299	Approved	RPL22P4	ribosomal protein L22 pseudogene 4	100129102		NG_010420
HGNC:37022	Approved	RPL22P5	ribosomal protein L22 pseudogene 5	100132479		NG_010661
HGNC:36473	Approved	RPL22P6	ribosomal protein L22 pseudogene 6	100132047		NG_011077
HGNC:35602	Approved	RPL22P7	ribosomal protein L22 pseudogene 7	100129819		NG_010140
HGNC:36782	Approved	RPL22P8	ribosomal protein L22 pseudogene 8	100270957		NG_010562
HGNC:36559	Approved	RPL22P10	ribosomal protein L22 pseudogene 10	100128408		NG_010803
HGNC:35603	Approved	RPL22P11	ribosomal protein L22 pseudogene 11	402100		NG_010934
HGNC:36345	Approved	RPL22P12	ribosomal protein L22 pseudogene 12	727747		NG_011008
HGNC:36352	Approved	RPL22P13	ribosomal protein L22 pseudogene 13	442108		NG_011308
HGNC:35990	Approved	RPL22P14	ribosomal protein L22 pseudogene 14	100270960		NG_010576
HGNC:36536	Approved	RPL22P16	ribosomal protein L22 pseudogene 16	100270959		NG_010570
HGNC:36985	Approved	RPL22P17	ribosomal protein L22 pseudogene 17	100271289		NG_010956
HGNC:36232	Approved	RPL22P18	ribosomal protein L22 pseudogene 18	100271290		NG_010959
HGNC:36567	Approved	RPL22P19	ribosomal protein L22 pseudogene 19	644022		NG_010946
HGNC:36281	Approved	RPL22P20	ribosomal protein L22 pseudogene 20	100128664		NG_010804
HGNC:35547	Approved	RPL22P21	ribosomal protein L22 pseudogene 21	100271455		NG_010494
HGNC:36109	Approved	RPL22P22	ribosomal protein L22 pseudogene 22	100130922		NG_010552
HGNC:53759	Approved	RPL22P23	ribosomal protein L22 pseudogene 23	100289184		NG_030162
HGNC:53758	Approved	RPL22P24	ribosomal protein L22 pseudogene 24	100129295		NG_030202
HGNC:10316	Approved	RPL23	ribosomal protein L23	9349	X52839	NM_000978
HGNC:10317	Approved	RPL23A	ribosomal protein L23a	6147	U43701	NM_000984
HGNC:10318	Approved	RPL23AP1	ribosomal protein L23a pseudogene 1	6148		NG_001027
HGNC:10319	Approved	RPL23AP2	ribosomal protein L23a pseudogene 2	401904		NG_008068
HGNC:10320	Approved	RPL23AP3	ribosomal protein L23a pseudogene 3	8489		NG_000878
HGNC:10321	Approved	RPL23AP4	ribosomal protein L23a pseudogene 4	54029		NG_000910
HGNC:14194	Approved	RPL23AP5	ribosomal protein L23a pseudogene 5	729480	Z97634	NG_006537
HGNC:16555	Approved	RPL23AP6	ribosomal protein L23a pseudogene 6	128709		NG_000971
HGNC:17336	Approved	RPL23AP7	ribosomal protein L23a pseudogene 7	118433	BC000596	NR_000029
HGNC:23543	Approved	RPL23AP8	ribosomal protein L23a pseudogene 8	641614	AL355885	NG_006076
HGNC:19804	Approved	RPL23AP10	ribosomal protein L23a pseudogene 10	326293		NG_002545
HGNC:19808	Approved	RPL23AP11	ribosomal protein L23a pseudogene 11	326294		NG_002546
HGNC:23840	Approved	RPL23AP12	ribosomal protein L23a pseudogene 12	391282		NG_009514
HGNC:21007	Approved	RPL23AP14	ribosomal protein L23a pseudogene 14	341511	AC005841	NG_006950
HGNC:36486	Approved	RPL23AP15	ribosomal protein L23a pseudogene 15	391175		NG_006072
HGNC:36652	Approved	RPL23AP16	ribosomal protein L23a pseudogene 16	647201		NG_009787
HGNC:35904	Approved	RPL23AP17	ribosomal protein L23a pseudogene 17	100271138		NG_010181
HGNC:36726	Approved	RPL23AP18	ribosomal protein L23a pseudogene 18	728134		NG_006077
HGNC:36708	Approved	RPL23AP19	ribosomal protein L23a pseudogene 19	100131143		NG_009753
HGNC:36622	Approved	RPL23AP20	ribosomal protein L23a pseudogene 20	645962		NG_009606
HGNC:35827	Approved	RPL23AP21	ribosomal protein L23a pseudogene 21	728481		NG_009563
HGNC:35505	Approved	RPL23AP22	ribosomal protein L23a pseudogene 22	100271291		NG_010963
HGNC:36272	Approved	RPL23AP23	ribosomal protein L23a pseudogene 23	100271292		NG_010968
HGNC:36176	Approved	RPL23AP24	ribosomal protein L23a pseudogene 24	728517		NG_011020
HGNC:35672	Approved	RPL23AP25	ribosomal protein L23a pseudogene 25	653789		NG_011146
HGNC:35592	Approved	RPL23AP26	ribosomal protein L23a pseudogene 26	391490		NG_010355
HGNC:36497	Approved	RPL23AP27	ribosomal protein L23a pseudogene 27	100271456		NG_010498
HGNC:36727	Approved	RPL23AP28	ribosomal protein L23a pseudogene 28	100271457		NG_010502
HGNC:36355	Approved	RPL23AP29	ribosomal protein L23a pseudogene 29	100271458		NG_010509
HGNC:35617	Approved	RPL23AP30	ribosomal protein L23a pseudogene 30	100271459		NG_010512
HGNC:35777	Approved	RPL23AP31	ribosomal protein L23a pseudogene 31	100271460		NG_010518
HGNC:25345	Approved	RPL23AP32	ribosomal protein L23a pseudogene 32	56969		NR_002229
HGNC:36946	Approved	RPL23AP33	ribosomal protein L23a pseudogene 33	100271293		NG_010972
HGNC:36035	Approved	RPL23AP34	ribosomal protein L23a pseudogene 34	100271294		NG_010979
HGNC:36580	Approved	RPL23AP35	ribosomal protein L23a pseudogene 35	100271295		NG_010987
HGNC:35685	Approved	RPL23AP36	ribosomal protein L23a pseudogene 36	100271296		NG_010993
HGNC:35664	Approved	RPL23AP37	ribosomal protein L23a pseudogene 37	130773		NG_011103
HGNC:36351	Approved	RPL23AP38	ribosomal protein L23a pseudogene 38	391504		NG_010432
HGNC:36470	Approved	RPL23AP39	ribosomal protein L23a pseudogene 39	100271461		NG_010521
HGNC:35587	Approved	RPL23AP40	ribosomal protein L23a pseudogene 40	100271462		NG_010526
HGNC:35634	Approved	RPL23AP41	ribosomal protein L23a pseudogene 41	646685		NG_010152
HGNC:35942	Approved	RPL23AP42	ribosomal protein L23a pseudogene 42	647099		NG_010965
HGNC:35751	Approved	RPL23AP43	ribosomal protein L23a pseudogene 43	389101		NG_011232
HGNC:35955	Approved	RPL23AP44	ribosomal protein L23a pseudogene 44	391825		NG_010762
HGNC:36896	Approved	RPL23AP45	ribosomal protein L23a pseudogene 45	729764		NG_010858
HGNC:35894	Approved	RPL23AP46	ribosomal protein L23a pseudogene 46	442260		NG_010780
HGNC:36576	Approved	RPL23AP47	ribosomal protein L23a pseudogene 47	729277		NG_010975
HGNC:36110	Approved	RPL23AP48	ribosomal protein L23a pseudogene 48	728567		NG_011281
HGNC:35689	Approved	RPL23AP49	ribosomal protein L23a pseudogene 49	653236		NG_011379
HGNC:35958	Approved	RPL23AP50	ribosomal protein L23a pseudogene 50	728106		NG_011358
HGNC:36040	Approved	RPL23AP51	ribosomal protein L23a pseudogene 51	100271464		NG_010537
HGNC:36723	Approved	RPL23AP52	ribosomal protein L23a pseudogene 52	100271465		NG_010541
HGNC:35921	Approved	RPL23AP53	ribosomal protein L23a pseudogene 53	644128		NR_003572
HGNC:36689	Approved	RPL23AP54	ribosomal protein L23a pseudogene 54	100271466		NG_010550
HGNC:35997	Approved	RPL23AP55	ribosomal protein L23a pseudogene 55	100271467		NG_010555
HGNC:35516	Approved	RPL23AP56	ribosomal protein L23a pseudogene 56	645809		NG_011378
HGNC:36971	Approved	RPL23AP57	ribosomal protein L23a pseudogene 57	648294		NG_010529
HGNC:36138	Approved	RPL23AP58	ribosomal protein L23a pseudogene 58	100271616		NG_009956
HGNC:36920	Approved	RPL23AP59	ribosomal protein L23a pseudogene 59	100271618		NG_009967
HGNC:35966	Approved	RPL23AP60	ribosomal protein L23a pseudogene 60	728933		NG_010522
HGNC:36016	Approved	RPL23AP61	ribosomal protein L23a pseudogene 61	728484		NG_010857
HGNC:36276	Approved	RPL23AP62	ribosomal protein L23a pseudogene 62	100271617		NG_009961
HGNC:35502	Approved	RPL23AP63	ribosomal protein L23a pseudogene 63	729798		NG_011026
HGNC:36552	Approved	RPL23AP64	ribosomal protein L23a pseudogene 64	649946		NR_003040
HGNC:36289	Approved	RPL23AP65	ribosomal protein L23a pseudogene 65	440027		NG_011129
HGNC:35940	Approved	RPL23AP66	ribosomal protein L23a pseudogene 66	100271620		NG_009979
HGNC:36658	Approved	RPL23AP67	ribosomal protein L23a pseudogene 67	100271622		NG_009994
HGNC:35489	Approved	RPL23AP68	ribosomal protein L23a pseudogene 68	100130555		NG_011302
HGNC:36625	Approved	RPL23AP69	ribosomal protein L23a pseudogene 69	100271623		NG_010001
HGNC:36030	Approved	RPL23AP70	ribosomal protein L23a pseudogene 70	100271619		NG_009974
HGNC:36908	Approved	RPL23AP71	ribosomal protein L23a pseudogene 71	644384		NG_010173
HGNC:35736	Approved	RPL23AP72	ribosomal protein L23a pseudogene 72	100271621		NG_009986
HGNC:36443	Approved	RPL23AP73	ribosomal protein L23a pseudogene 73	100271625		NG_010014
HGNC:36148	Approved	RPL23AP74	ribosomal protein L23a pseudogene 74	729617		NG_010068
HGNC:35975	Approved	RPL23AP75	ribosomal protein L23a pseudogene 75	728207		NG_010749
HGNC:36555	Approved	RPL23AP76	ribosomal protein L23a pseudogene 76	441781		NG_010940
HGNC:36354	Approved	RPL23AP77	ribosomal protein L23a pseudogene 77	728538		NG_011124
HGNC:35518	Approved	RPL23AP78	ribosomal protein L23a pseudogene 78	100271624		NG_010009
HGNC:36226	Approved	RPL23AP79	ribosomal protein L23a pseudogene 79	100271626		NG_010019
HGNC:36956	Approved	RPL23AP80	ribosomal protein L23a pseudogene 80	390949		NG_010201
HGNC:36246	Approved	RPL23AP81	ribosomal protein L23a pseudogene 81	100271627		NG_010024
HGNC:33730	Approved	RPL23AP82	ribosomal protein L23a pseudogene 82	284942		NR_026981
HGNC:35846	Approved	RPL23AP83	ribosomal protein L23a pseudogene 83	100131846		NG_009997
HGNC:51575	Approved	RPL23AP84	ribosomal protein L23a pseudogene 84	102723981		NG_044938
HGNC:51576	Approved	RPL23AP85	ribosomal protein L23a pseudogene 85	100419650		NG_026942
HGNC:51577	Approved	RPL23AP86	ribosomal protein L23a pseudogene 86	100507357		
HGNC:51578	Approved	RPL23AP87	ribosomal protein L23a pseudogene 87	388574		NR_029406
HGNC:51579	Approved	RPL23AP88	ribosomal protein L23a pseudogene 88	100289034		NG_030145
HGNC:51623	Approved	RPL23AP89	ribosomal protein L23a pseudogene 89	106480336		NG_044550
HGNC:51624	Approved	RPL23AP90	ribosomal protein L23a pseudogene 90	106480690		NG_011852
HGNC:51625	Approved	RPL23AP91	ribosomal protein L23a pseudogene 91	106480337		NG_044558
HGNC:51627	Approved	RPL23AP92	ribosomal protein L23a pseudogene 92	106481731		NG_045056
HGNC:51628	Approved	RPL23AP93	ribosomal protein L23a pseudogene 93	100288802		NG_029145
HGNC:51629	Approved	RPL23AP94	ribosomal protein L23a pseudogene 94	106481971		NG_043341
HGNC:51630	Approved	RPL23AP95	ribosomal protein L23a pseudogene 95	106480338		NG_045181
HGNC:51631	Approved	RPL23AP96	ribosomal protein L23a pseudogene 96	392181		NG_022379
HGNC:51632	Approved	RPL23AP97	ribosomal protein L23a pseudogene 97	102723647		
HGNC:10323	Entry Withdrawn	RPL23P1	ribosomal protein L23 pseudogene 1			
HGNC:10324	Approved	RPL23P2	ribosomal protein L23 pseudogene 2	54028		NG_000909
HGNC:35988	Approved	RPL23P3	ribosomal protein L23 pseudogene 3	100130630		NG_010377
HGNC:36678	Approved	RPL23P4	ribosomal protein L23 pseudogene 4	100270961		NG_010580
HGNC:35747	Approved	RPL23P5	ribosomal protein L23 pseudogene 5	402120		NG_011036
HGNC:35554	Approved	RPL23P6	ribosomal protein L23 pseudogene 6	646949		NG_010199
HGNC:36215	Approved	RPL23P7	ribosomal protein L23 pseudogene 7	442659		NG_009403
HGNC:36225	Approved	RPL23P8	ribosomal protein L23 pseudogene 8	222901		NR_026673
HGNC:36853	Approved	RPL23P9	ribosomal protein L23 pseudogene 9	100129377		NG_010503
HGNC:36177	Approved	RPL23P10	ribosomal protein L23 pseudogene 10	100270962		NG_010585
HGNC:36457	Approved	RPL23P11	ribosomal protein L23 pseudogene 11	100271297		NG_010998
HGNC:10325	Approved	RPL24	ribosomal protein L24	6152	AB007177	NM_000986
HGNC:16597	Approved	RPL24P2	RPL24 pseudogene 2	140760		NG_001003
HGNC:19784	Approved	RPL24P3	RPL24 pseudogene 3	145235		NG_002525
HGNC:21371	Approved	RPL24P4	RPL24 pseudogene 4	377381	AL158815	NG_008396
HGNC:36102	Approved	RPL24P5	RPL24 pseudogene 5	100129017		NG_011292
HGNC:36637	Approved	RPL24P6	RPL24 pseudogene 6	100129808		NG_009582
HGNC:36862	Approved	RPL24P7	RPL24 pseudogene 7	100270963		NG_010593
HGNC:36409	Approved	RPL24P8	RPL24 pseudogene 8	100270964		NG_010599
HGNC:54886	Approved	RPL24P9	RPL24 pseudogene 9	100129487		NG_009838
HGNC:10326	Entry Withdrawn	RPL25P1	ribosomal protein L25 pseudogene 1			
HGNC:10327	Approved	RPL26	ribosomal protein L26	6154		NM_000987
HGNC:17050	Approved	RPL26L1	ribosomal protein L26 like 1	51121	AF083248	NM_016093
HGNC:55914	Approved	RPL26L1-AS1	RPL26L1 antisense RNA 1	100268168		NR_026682
HGNC:19773	Approved	RPL26P2	ribosomal protein L26 pseudogene 2	326297		NG_002549
HGNC:19776	Approved	RPL26P3	ribosomal protein L26 pseudogene 3	326298		NG_002550
HGNC:19807	Approved	RPL26P4	ribosomal protein L26 pseudogene 4	283603		NG_002527
HGNC:31031	Approved	RPL26P5	ribosomal protein L26 pseudogene 5	654386		NG_009883
HGNC:34023	Approved	RPL26P6	ribosomal protein L26 pseudogene 6	100131526		NG_009730
HGNC:37030	Approved	RPL26P7	ribosomal protein L26 pseudogene 7	100270883		NG_010184
HGNC:36192	Approved	RPL26P8	ribosomal protein L26 pseudogene 8	100270884		NG_010189
HGNC:36180	Approved	RPL26P9	ribosomal protein L26 pseudogene 9	100270885		NG_010196
HGNC:36323	Approved	RPL26P10	ribosomal protein L26 pseudogene 10	100270886		NG_010202
HGNC:35768	Approved	RPL26P11	ribosomal protein L26 pseudogene 11	730070		NG_011107
HGNC:36025	Approved	RPL26P12	ribosomal protein L26 pseudogene 12	391126		NG_011110
HGNC:36639	Approved	RPL26P13	ribosomal protein L26 pseudogene 13	130865		NG_010263
HGNC:36184	Approved	RPL26P14	ribosomal protein L26 pseudogene 14	100133235		NG_010597
HGNC:35512	Approved	RPL26P15	ribosomal protein L26 pseudogene 15	100270965		NG_010605
HGNC:36098	Approved	RPL26P16	ribosomal protein L26 pseudogene 16	646966		NG_010289
HGNC:35662	Approved	RPL26P17	ribosomal protein L26 pseudogene 17	100128318		NG_010328
HGNC:36579	Approved	RPL26P18	ribosomal protein L26 pseudogene 18	100270968		NG_010618
HGNC:36393	Approved	RPL26P19	ribosomal protein L26 pseudogene 19	441073		NG_008064
HGNC:35933	Approved	RPL26P20	ribosomal protein L26 pseudogene 20	100271191		NG_010455
HGNC:35497	Approved	RPL26P21	ribosomal protein L26 pseudogene 21	646161		NG_010072
HGNC:36244	Approved	RPL26P22	ribosomal protein L26 pseudogene 22	643101		NG_011354
HGNC:36634	Approved	RPL26P23	ribosomal protein L26 pseudogene 23	100129517		NG_011231
HGNC:35774	Approved	RPL26P24	ribosomal protein L26 pseudogene 24	728311		NG_011390
HGNC:36383	Approved	RPL26P25	ribosomal protein L26 pseudogene 25	100270966		NG_010610
HGNC:35693	Approved	RPL26P26	ribosomal protein L26 pseudogene 26	100270967		NG_010615
HGNC:36735	Approved	RPL26P27	ribosomal protein L26 pseudogene 27	100271471		NG_010572
HGNC:35776	Approved	RPL26P28	ribosomal protein L26 pseudogene 28	100130983		NG_010872
HGNC:36135	Approved	RPL26P29	ribosomal protein L26 pseudogene 29	100131788		NG_008066
HGNC:36733	Approved	RPL26P30	ribosomal protein L26 pseudogene 30	653147		NG_010478
HGNC:36907	Approved	RPL26P31	ribosomal protein L26 pseudogene 31	100271469		NG_010564
HGNC:36448	Approved	RPL26P32	ribosomal protein L26 pseudogene 32	400055		NG_006965
HGNC:36755	Approved	RPL26P33	ribosomal protein L26 pseudogene 33	100132547		NG_011012
HGNC:36249	Approved	RPL26P34	ribosomal protein L26 pseudogene 34	100271470		NG_010568
HGNC:36278	Approved	RPL26P35	ribosomal protein L26 pseudogene 35	100128115		NG_010596
HGNC:36685	Approved	RPL26P36	ribosomal protein L26 pseudogene 36	392501		NG_010282
HGNC:36004	Approved	RPL26P37	ribosomal protein L26 pseudogene 37	441533		NG_002815
HGNC:10328	Approved	RPL27	ribosomal protein L27	6155		NM_000988
HGNC:10329	Approved	RPL27A	ribosomal protein L27a	6157	U14968	NM_000990
HGNC:16250	Approved	RPL27AP	ribosomal protein L27a pseudogene	128481		NG_000965
HGNC:36238	Approved	RPL27AP2	ribosomal protein L27a pseudogene 2	391124		NG_006951
HGNC:35553	Approved	RPL27AP3	ribosomal protein L27a pseudogene 3	100271298		NG_011002
HGNC:36262	Approved	RPL27AP4	ribosomal protein L27a pseudogene 4	100271299		NG_011006
HGNC:36420	Approved	RPL27AP5	ribosomal protein L27a pseudogene 5	100271300		NG_011014
HGNC:35977	Approved	RPL27AP6	ribosomal protein L27a pseudogene 6	389435		NG_010315
HGNC:36064	Approved	RPL27AP7	ribosomal protein L27a pseudogene 7	100271301		NG_011018
HGNC:36544	Approved	RPL27AP8	ribosomal protein L27a pseudogene 8	100271605		NG_011272
HGNC:19668	Approved	RPL27P1	ribosomal protein L27 pseudogene 1	326299		NG_002551
HGNC:36948	Approved	RPL27P2	ribosomal protein L27 pseudogene 2	646446		NG_010249
HGNC:35503	Approved	RPL27P4	ribosomal protein L27 pseudogene 4	646624		NG_009593
HGNC:36120	Approved	RPL27P5	ribosomal protein L27 pseudogene 5	100270969		NG_010624
HGNC:36330	Approved	RPL27P6	ribosomal protein L27 pseudogene 6	647112		NG_011037
HGNC:36107	Approved	RPL27P7	ribosomal protein L27 pseudogene 7	100129234		NG_011089
HGNC:36012	Approved	RPL27P8	ribosomal protein L27 pseudogene 8	729332		NG_011266
HGNC:36874	Approved	RPL27P9	ribosomal protein L27 pseudogene 9	100270970		NG_010630
HGNC:35494	Approved	RPL27P10	ribosomal protein L27 pseudogene 10	202122		NG_010719
HGNC:36533	Approved	RPL27P11	ribosomal protein L27 pseudogene 11	442723		NG_010513
HGNC:36736	Approved	RPL27P12	ribosomal protein L27 pseudogene 12	100271302		NG_011023
HGNC:10330	Approved	RPL28	ribosomal protein L28	6158	U14969	NM_000991
HGNC:31359	Approved	RPL28P1	ribosomal protein L28 pseudogene 1	402149		NG_009516
HGNC:36234	Approved	RPL28P2	ribosomal protein L28 pseudogene 2	100270971		NG_010634
HGNC:35973	Approved	RPL28P3	ribosomal protein L28 pseudogene 3	391828		NG_010782
HGNC:36618	Approved	RPL28P4	ribosomal protein L28 pseudogene 4	441726		NG_010654
HGNC:35766	Approved	RPL28P5	ribosomal protein L28 pseudogene 5	729279		NG_010989
HGNC:10331	Approved	RPL29	ribosomal protein L29	6159	U10248	NM_000992
HGNC:21593	Approved	RPL29P1	ribosomal protein L29 pseudogene 1	134756		NG_003155
HGNC:17334	Approved	RPL29P2	ribosomal protein L29 pseudogene 2	118432	AF085886	NR_002778
HGNC:23565	Approved	RPL29P3	ribosomal protein L29 pseudogene 3	729042	AL079303	NG_009496
HGNC:21482	Approved	RPL29P4	ribosomal protein L29 pseudogene 4	387101		NG_006976
HGNC:36786	Approved	RPL29P5	ribosomal protein L29 pseudogene 5	646417		NG_010073
HGNC:36627	Approved	RPL29P6	ribosomal protein L29 pseudogene 6	391019		NG_010556
HGNC:36859	Approved	RPL29P7	ribosomal protein L29 pseudogene 7	100270972		NG_010639
HGNC:37026	Approved	RPL29P8	ribosomal protein L29 pseudogene 8	100131991		NG_010798
HGNC:35729	Approved	RPL29P9	ribosomal protein L29 pseudogene 9	647285		NG_010609
HGNC:36905	Approved	RPL29P11	ribosomal protein L29 pseudogene 11	100131713		NG_010671
HGNC:36608	Approved	RPL29P12	ribosomal protein L29 pseudogene 12	283412		NG_010090
HGNC:36461	Approved	RPL29P13	ribosomal protein L29 pseudogene 13	391738		NG_010310
HGNC:36687	Approved	RPL29P14	ribosomal protein L29 pseudogene 14	100270974		NG_010651
HGNC:36159	Approved	RPL29P15	ribosomal protein L29 pseudogene 15	728820		NG_011265
HGNC:36898	Approved	RPL29P16	ribosomal protein L29 pseudogene 16	100131206		NG_010701
HGNC:36910	Approved	RPL29P17	ribosomal protein L29 pseudogene 17	645224		NG_011367
HGNC:36327	Approved	RPL29P18	ribosomal protein L29 pseudogene 18	644103		NG_010002
HGNC:35508	Approved	RPL29P19	ribosomal protein L29 pseudogene 19	389655		NG_010114
HGNC:36682	Approved	RPL29P20	ribosomal protein L29 pseudogene 20	100129332		NG_010275
HGNC:36322	Approved	RPL29P21	ribosomal protein L29 pseudogene 21	732199		NG_010211
