gene_id,HGNC ID_x,Status,Approved symbol,Approved name,INSDC (ENA/GenBank/DDBJ) accession,HGNC ID_y,RefSeq accession
NM_021931,,,,,,HGNC:15861,NM_021931
NM_021933,,,,,,HGNC:25715,NM_021933
NM_021934,,,,,,HGNC:25679,NM_021934
NM_021939,,,,,,HGNC:18169,NM_021939
NM_021942,,,,,,HGNC:25751,NM_021942
NM_021943,,,,,,HGNC:18019,NM_021943
NM_021944,,,,,,HGNC:20162,NM_021944
NM_021946,,,,,,HGNC:25657,NM_021946
NM_021948,,,,,,HGNC:23059,NM_021948
NM_021949,,,,,,HGNC:816,NM_021949
NM_021951,,,,,,HGNC:2934,NM_021951
NM_021952,,,,,,HGNC:3315,NM_021952
NM_021953,,,,,,HGNC:3818,NM_021953
NM_021954,,,,,,HGNC:4277,NM_021954
NM_021955,,,,,,HGNC:4411,NM_021955
NM_021960,,,,,,HGNC:6943,NM_021960
NM_021963,,,,,,HGNC:7638,NM_021963
NM_021969,,,,,,HGNC:7961,NM_021969
NM_021970,,,,,,HGNC:15606,NM_021970
NM_021972,,,,,,HGNC:11240,NM_021972
NM_021973,,,,,,HGNC:4808,NM_021973
NM_021975,,,,,,HGNC:9955,NM_021975
NM_021977,,,,,,HGNC:10967,NM_021977
NM_021978,,,,,,HGNC:11344,NM_021978
NM_021980,,,,,,HGNC:17142,NM_021980
NM_021992,,,,,,HGNC:30744,NM_021992
NM_021998,,,,,,HGNC:13128,NM_021998
NM_021999,,,,,,HGNC:6174,NM_021999
NM_022006,,,,,,HGNC:4034,NM_022006
NM_022036,,,,,,,
NM_022037,,,,,,HGNC:11802,NM_022037
NM_022041,,,,,,,
NM_022046,,,,,,HGNC:6362,NM_022046
NM_022047,,,,,,HGNC:2760,NM_022047
NM_022049,,,,,,HGNC:4539,NM_022049
NM_022054,,,,,,HGNC:6275,NM_022054
NM_022055,,,,,,HGNC:6274,NM_022055
NM_022058,,,,,,HGNC:13811,NM_022058
NM_022062,,,,,,,
NM_022063,,,,,,HGNC:25794,NM_022063
NM_022064,,,,,,HGNC:21148,NM_022064
NM_022065,,,,,,HGNC:19217,NM_022065
NM_022066,,,,,,HGNC:29554,NM_022066
NM_022067,,,,,,HGNC:20347,NM_022067
NM_022070,,,,,,HGNC:24076,NM_022070
NM_022071,,,,,,HGNC:26102,NM_022071
NM_022073,,,,,,,
NM_022074,,,,,,HGNC:24725,NM_022074
NM_022076,,,,,,HGNC:20476,NM_022076
NM_022078,,,,,,HGNC:25720,NM_022078
NM_022081,,,,,,HGNC:15844,NM_022081
NM_022082,,,,,,HGNC:16192,NM_022082
NM_022087,,,,,,HGNC:19875,NM_022087
NM_022088,,,,,,,
NM_022089,,,,,,HGNC:30213,NM_022089
NM_022090,,,,,,HGNC:30804,NM_022090
NM_022094,,,,,,HGNC:24229,NM_022094
NM_022095,,,,,,HGNC:15807,NM_022095
NM_022096,,,,,,HGNC:15803,NM_022096
NM_022097,,,,,,HGNC:24927,NM_022097
NM_022103,,,,,,HGNC:28854,NM_022103
NM_022105,,,,,,,
NM_022113,,,,,,,
NM_022114,,,,,,HGNC:14000,NM_022114
NM_022118,,,,,,HGNC:20327,NM_022118
NM_022119,,,,,,HGNC:14368,NM_022119
NM_022121,,,,,,HGNC:17637,NM_022121
NM_022122,,,,,,HGNC:14250,NM_022122
NM_022123,,,,,,,
NM_022126,,,,,,HGNC:30042,NM_022126
NM_022127,,,,,,HGNC:16484,NM_022127
NM_022128,,,,,,HGNC:30325,NM_022128
NM_022129,,,,,,HGNC:23301,NM_022129
NM_022130,,,,,,HGNC:15452,NM_022130
NM_022131,,,,,,HGNC:17448,NM_022131
NM_022133,,,,,,HGNC:14980,NM_022133
NM_022136,,,,,,,
NM_022139,,,,,,,
NM_022142,,,,,,HGNC:14417,NM_022142
NM_022144,,,,,,HGNC:17757,NM_022144
NM_022146,,,,,,HGNC:17425,NM_022146
NM_022147,,,,,,HGNC:23992,NM_022147
NM_022148,,,,,,HGNC:14281,NM_022148
NM_022149,,,,,,HGNC:29639,NM_022149
NM_022150,,,,,,HGNC:13782,NM_022150
NM_022152,,,,,,HGNC:23410,NM_022152
NM_022154,,,,,,HGNC:20862,NM_022154
NM_022156,,,,,,HGNC:30086,NM_022156
NM_022158,,,,,,HGNC:24822,NM_022158
NM_022159,,,,,,HGNC:20822,NM_022159
NM_022161,,,,,,,
NM_022162,,,,,,HGNC:5331,NM_022162
NM_022163,,,,,,HGNC:1192,NM_022163
NM_022164,,,,,,HGNC:19168,NM_022164
NM_022167,,,,,,HGNC:15517,NM_022167
NM_022168,,,,,,HGNC:18873,NM_022168
NM_022169,,,,,,HGNC:13884,NM_022169
NM_022171,,,,,,HGNC:11692,NM_022171
NM_022172,,,,,,,
NM_022304,,,,,,,
NM_022307,,,,,,,
NM_022336,,,,,,HGNC:2895,NM_022336
NM_022337,,,,,,HGNC:9776,NM_022337
NM_022338,,,,,,HGNC:1174,NM_022338
NM_022341,,,,,,HGNC:30012,NM_022341
NM_022344,,,,,,HGNC:30173,NM_022344
NM_022349,,,,,,,
NM_022350,,,,,,HGNC:29499,NM_022350
NM_022353,,,,,,HGNC:23075,NM_022353
NM_022355,,,,,,HGNC:23028,NM_022355
NM_022357,,,,,,HGNC:23029,NM_022357
NM_022358,,,,,,HGNC:13814,NM_022358
NM_022359,,,,,,,
NM_022360,,,,,,HGNC:19223,NM_022360
NM_022361,,,,,,HGNC:17649,NM_022361
NM_022362,,,,,,,
NM_022363,,,,,,HGNC:14216,NM_022363
NM_022365,,,,,,HGNC:20090,NM_022365
NM_022366,,,,,,HGNC:18559,NM_022366
NM_022367,,,,,,HGNC:10729,NM_022367
NM_022368,,,,,,,
NM_022370,,,,,,HGNC:13433,NM_022370
NM_022371,,,,,,HGNC:11997,NM_022371
NM_022375,,,,,,,
NM_022406,,,,,,,
NM_022436,,,,,,HGNC:13886,NM_022436
NM_022444,,,,,,HGNC:10916,NM_022444
NM_022445,,,,,,HGNC:17358,NM_022445
NM_022449,,,,,,HGNC:16523,NM_022449
NM_022450,,,,,,HGNC:20561,NM_022450
NM_022451,,,,,,HGNC:24034,NM_022451
NM_022453,,,,,,HGNC:14662,NM_022453
NM_022454,,,,,,HGNC:18122,NM_022454
NM_022455,,,,,,,
NM_022459,,,,,,HGNC:17796,NM_022459
NM_022460,,,,,,HGNC:24979,NM_022460
NM_022462,,,,,,HGNC:15825,NM_022462
NM_022464,,,,,,HGNC:24624,NM_022464
NM_022465,,,,,,HGNC:13179,NM_022465
NM_022467,,,,,,HGNC:15993,NM_022467
NM_022469,,,,,,HGNC:17655,NM_022469
NM_022470,,,,,,,
NM_022473,,,,,,HGNC:12886,NM_022473
NM_022474,,,,,,HGNC:18669,NM_022474
NM_022477,,,,,,HGNC:14462,NM_022477
NM_022481,,,,,,HGNC:24097,NM_022481
NM_022483,,,,,,HGNC:26139,NM_022483
NM_022484,,,,,,HGNC:25826,NM_022484
NM_022487,,,,,,HGNC:17642,NM_022487
NM_022488,,,,,,HGNC:20962,NM_022488
NM_022490,,,,,,HGNC:17631,NM_022490
NM_022492,,,,,,HGNC:25759,NM_022492
NM_022493,,,,,,HGNC:14179,NM_022493
NM_022494,,,,,,HGNC:19160,NM_022494
NM_022495,,,,,,HGNC:20349,NM_022495
NM_022496,,,,,,HGNC:24025,NM_022496
NM_022549,,,,,,,
NM_022552,,,,,,HGNC:2978,NM_022552
NM_022562,,,,,,,
NM_022568,,,,,,,
NM_022569,,,,,,HGNC:20779,NM_022569
NM_022571,,,,,,HGNC:19991,NM_022571
NM_022575,,,,,,HGNC:14584,NM_022575
NM_022648,,,,,,HGNC:11973,NM_022648
NM_022658,,,,,,HGNC:5129,NM_022658
NM_022659,,,,,,HGNC:19090,NM_022659
NM_022659,,,,,,HGNC:19090,NM_022659
NM_022717,,,,,,,
NM_022720,,,,,,,
NM_022725,,,,,,HGNC:3587,NM_022725
NM_022726,,,,,,HGNC:14415,NM_022726
NM_022727,,,,,,HGNC:24974,NM_022727
NM_022730,,,,,,HGNC:16760,NM_022730
NM_022734,,,,,,HGNC:19280,NM_022734
NM_022735,,,,,,HGNC:15453,NM_022735
NM_022736,,,,,,HGNC:25874,NM_022736
NM_022737,,,,,,HGNC:29566,NM_022737
NM_022740,,,,,,HGNC:14402,NM_022740
NM_022743,,,,,,HGNC:15513,NM_022743
NM_022746,,,,,,HGNC:26189,NM_022746
NM_022748,,,,,,HGNC:21616,NM_022748
NM_022749,,,,,,,
NM_022750,,,,,,HGNC:21919,NM_022750
NM_022751,,,,,,HGNC:26136,NM_022751
NM_022752,,,,,,HGNC:26166,NM_022752
NM_022754,,,,,,HGNC:16085,NM_022754
NM_022756,,,,,,HGNC:25674,NM_022756
NM_022758,,,,,,HGNC:21215,NM_022758
NM_022761,,,,,,HGNC:1163,NM_022761
NM_022762,,,,,,HGNC:26181,NM_022762
NM_022763,,,,,,HGNC:24670,NM_022763
NM_022764,,,,,,HGNC:25778,NM_022764
NM_022765,,,,,,HGNC:20619,NM_022765
NM_022766,,,,,,HGNC:19256,NM_022766
NM_022767,,,,,,HGNC:25722,NM_022767
NM_022769,,,,,,HGNC:26148,NM_022769
NM_022770,,,,,,HGNC:25851,NM_022770
NM_022771,,,,,,HGNC:25694,NM_022771
NM_022772,,,,,,HGNC:21296,NM_022772
NM_022773,,,,,,HGNC:14154,NM_022773
NM_022774,,,,,,HGNC:26115,NM_022774
NM_022776,,,,,,HGNC:16397,NM_022776
NM_022777,,,,,,HGNC:21895,NM_022777
NM_022778,,,,,,HGNC:25309,NM_022778
NM_022779,,,,,,,
NM_022781,,,,,,HGNC:18052,NM_022781
NM_022782,,,,,,HGNC:7215,NM_022782
NM_022783,,,,,,HGNC:22953,NM_022783
NM_022785,,,,,,HGNC:24204,NM_022785
NM_022789,,,,,,HGNC:13765,NM_022789
NM_022803,,,,,,,
NM_022804,,,,,,,
NM_022817,,,,,,HGNC:8846,NM_022817
NM_022819,,,,,,HGNC:30040,NM_022819
NM_022820,,,,,,,
NM_022822,,,,,,HGNC:20716,NM_022822
NM_022823,,,,,,HGNC:20239,NM_022823
NM_022825,,,,,,HGNC:17652,NM_022825
NM_022826,,,,,,HGNC:17393,NM_022826
NM_022827,,,,,,HGNC:26125,NM_022827
NM_022828,,,,,,HGNC:24721,NM_022828
NM_022829,,,,,,,
NM_022836,,,,,,HGNC:17641,NM_022836
NM_022840,,,,,,HGNC:24726,NM_022840
NM_022841,,,,,,HGNC:25777,NM_022841
NM_022842,,,,,,HGNC:24357,NM_022842
NM_022873,,,,,,HGNC:4054,NM_022873
NM_022893,,,,,,HGNC:13221,NM_022893
NM_022894,,,,,,HGNC:14982,NM_022894
NM_022897,,,,,,HGNC:14428,NM_022897
NM_022898,,,,,,,
NM_022899,,,,,,HGNC:14672,NM_022899
NM_022900,,,,,,HGNC:16014,NM_022900
NM_022901,,,,,,HGNC:23379,NM_022901
NM_022902,,,,,,,
NM_022903,,,,,,HGNC:25760,NM_022903
NM_022908,,,,,,HGNC:25717,NM_022908
NM_022912,,,,,,HGNC:25786,NM_022912
NM_022915,,,,,,HGNC:16650,NM_022915
NM_022917,,,,,,HGNC:19910,NM_022917
NM_022977,,,,,,,
NM_023003,,,,,,HGNC:11860,NM_023003
NM_023009,,,,,,HGNC:7142,NM_023009
NM_023010,,,,,,,
NM_023012,,,,,,HGNC:30559,NM_023012
NM_023016,,,,,,HGNC:26149,NM_023016
NM_023034,,,,,,HGNC:12767,NM_023034
NM_023035,,,,,,,
NM_023036,,,,,,HGNC:18744,NM_023036
NM_023037,,,,,,HGNC:20367,NM_023037
NM_023039,,,,,,HGNC:13208,NM_023039
NM_023067,,,,,,HGNC:1092,NM_023067
NM_023068,,,,,,HGNC:11127,NM_023068
NM_023070,,,,,,HGNC:28053,NM_023070
NM_023071,,,,,,HGNC:18650,NM_023071
NM_023073,,,,,,HGNC:25801,NM_023073
NM_023075,,,,,,HGNC:15988,NM_023075
NM_023078,,,,,,HGNC:25846,NM_023078
NM_023079,,,,,,HGNC:25847,NM_023079
NM_023080,,,,,,HGNC:26104,NM_023080
NM_023110,,,,,,,
NM_023112,,,,,,HGNC:20351,NM_023112
NM_023915,,,,,,HGNC:4538,NM_023915
NM_023917,,,,,,HGNC:14917,NM_023917
NM_023918,,,,,,HGNC:14915,NM_023918
NM_023919,,,,,,HGNC:14913,NM_023919
NM_023920,,,,,,HGNC:14919,NM_023920
NM_023921,,,,,,HGNC:14918,NM_023921
NM_023923,,,,,,HGNC:25793,NM_023923
NM_023924,,,,,,HGNC:25818,NM_023924
NM_023925,,,,,,HGNC:21259,NM_023925
NM_023928,,,,,,HGNC:21298,NM_023928
NM_023929,,,,,,HGNC:30953,NM_023929
NM_023931,,,,,,HGNC:28350,NM_023931
NM_023932,,,,,,HGNC:21113,NM_023932
NM_023935,,,,,,HGNC:16110,NM_023935
NM_023936,,,,,,HGNC:16618,NM_023936
NM_023938,,,,,,,
NM_023940,,,,,,HGNC:23804,NM_023940
NM_023942,,,,,,HGNC:21704,NM_023942
NM_023944,,,,,,HGNC:18857,NM_023944
NM_023945,,,,,,HGNC:13374,NM_023945
NM_023948,,,,,,HGNC:25078,NM_023948
NM_024009,,,,,,HGNC:4285,NM_024009
NM_024010,,,,,,,
NM_024012,,,,,,HGNC:5300,NM_024012
NM_024014,,,,,,HGNC:5107,NM_024014
NM_024016,,,,,,HGNC:5119,NM_024016
NM_024021,,,,,,,
NM_024022,,,,,,,
NM_024025,,,,,,HGNC:28161,NM_024025
NM_024027,,,,,,HGNC:17213,NM_024027
NM_024028,,,,,,HGNC:28477,NM_024028
NM_024029,,,,,,HGNC:28476,NM_024029
NM_024031,,,,,,HGNC:28458,NM_024031
NM_024032,,,,,,HGNC:28460,NM_024032
NM_024033,,,,,,HGNC:22432,NM_024033
NM_024034,,,,,,HGNC:4213,NM_024034
NM_024036,,,,,,HGNC:28456,NM_024036
NM_024037,,,,,,HGNC:28363,NM_024037
NM_024040,,,,,,HGNC:28352,NM_024040
NM_024042,,,,,,HGNC:14151,NM_024042
NM_024046,,,,,,HGNC:28788,NM_024046
NM_024047,,,,,,,
NM_024050,,,,,,HGNC:28360,NM_024050
NM_024052,,,,,,HGNC:28453,NM_024052
NM_024053,,,,,,HGNC:18352,NM_024053
NM_024055,,,,,,,
NM_024056,,,,,,HGNC:28775,NM_024056
NM_024057,,,,,,HGNC:29929,NM_024057
NM_024060,,,,,,HGNC:347,NM_024060
NM_024063,,,,,,HGNC:28762,NM_024063
NM_024065,,,,,,HGNC:28860,NM_024065
NM_024068,,,,,,HGNC:28412,NM_024068
NM_024071,,,,,,HGNC:20760,NM_024071
NM_024075,,,,,,HGNC:15506,NM_024075
NM_024076,,,,,,HGNC:23297,NM_024076
NM_024077,,,,,,HGNC:30972,NM_024077
NM_024078,,,,,,HGNC:28461,NM_024078
NM_024079,,,,,,HGNC:23161,NM_024079
NM_024080,,,,,,HGNC:17961,NM_024080
NM_024081,,,,,,HGNC:30799,NM_024081
NM_024082,,,,,,HGNC:30798,NM_024082
NM_024083,,,,,,HGNC:13825,NM_024083
NM_024086,,,,,,HGNC:28484,NM_024086
NM_024087,,,,,,,
NM_024089,,,,,,,
NM_024090,,,,,,HGNC:15829,NM_024090
NM_024091,,,,,,HGNC:28758,NM_024091
NM_024092,,,,,,HGNC:28771,NM_024092
NM_024093,,,,,,HGNC:28772,NM_024093
NM_024094,,,,,,HGNC:24453,NM_024094
NM_024095,,,,,,,
NM_024096,,,,,,HGNC:28777,NM_024096
NM_024097,,,,,,HGNC:28795,NM_024097
NM_024098,,,,,,HGNC:28359,NM_024098
NM_024101,,,,,,HGNC:29643,NM_024101
NM_024102,,,,,,HGNC:29652,NM_024102
NM_024103,,,,,,HGNC:19375,NM_024103
NM_024104,,,,,,HGNC:28419,NM_024104
NM_024105,,,,,,HGNC:19358,NM_024105
NM_024106,,,,,,HGNC:20725,NM_024106
NM_024107,,,,,,,
NM_024108,,,,,,HGNC:23069,NM_024108
NM_024109,,,,,,HGNC:28368,NM_024109
NM_024111,,,,,,HGNC:28680,NM_024111
NM_024112,,,,,,HGNC:17823,NM_024112
NM_024113,,,,,,HGNC:28720,NM_024113
NM_024117,,,,,,,
NM_024119,,,,,,HGNC:29517,NM_024119
NM_024120,,,,,,,
NM_024165,,,,,,,
NM_024292,,,,,,HGNC:13736,NM_024292
NM_024293,,,,,,HGNC:28450,NM_024293
NM_024294,,,,,,,
NM_024295,,,,,,HGNC:28454,NM_024295
NM_024296,,,,,,HGNC:28163,NM_024296
NM_024298,,,,,,HGNC:15505,NM_024298
NM_024299,,,,,,,
NM_024300,,,,,,HGNC:28314,NM_024300
NM_024301,,,,,,HGNC:17997,NM_024301
NM_024302,,,,,,HGNC:14366,NM_024302
NM_024306,,,,,,HGNC:21197,NM_024306
NM_024307,,,,,,HGNC:28638,NM_024307
NM_024308,,,,,,HGNC:28639,NM_024308
NM_024309,,,,,,HGNC:19118,NM_024309
NM_024310,,,,,,HGNC:20764,NM_024310
NM_024311,,,,,,HGNC:25458,NM_024311
NM_024312,,,,,,HGNC:29670,NM_024312
NM_024319,,,,,,HGNC:19032,NM_024319
NM_024320,,,,,,HGNC:28149,NM_024320
NM_024321,,,,,,HGNC:28117,NM_024321
NM_024324,,,,,,HGNC:28150,NM_024324
NM_024325,,,,,,HGNC:16017,NM_024325
NM_024326,,,,,,HGNC:28155,NM_024326
NM_024327,,,,,,HGNC:28357,NM_024327
NM_024328,,,,,,HGNC:18987,NM_024328
NM_024329,,,,,,HGNC:28670,NM_024329
NM_024331,,,,,,HGNC:16114,NM_024331
NM_024332,,,,,,HGNC:24185,NM_024332
NM_024333,,,,,,HGNC:13745,NM_024333
NM_024341,,,,,,HGNC:28632,NM_024341
NM_024345,,,,,,HGNC:23686,NM_024345
NM_024409,,,,,,HGNC:7941,NM_024409
NM_024410,,,,,,HGNC:8113,NM_024410
NM_024411,,,,,,,
NM_024419,,,,,,HGNC:30029,NM_024419
NM_024426,,,,,,,
NM_024430,,,,,,HGNC:9581,NM_024430
NM_024491,,,,,,HGNC:29972,NM_024491
NM_024494,,,,,,,
NM_024501,,,,,,HGNC:5132,NM_024501
NM_024503,,,,,,HGNC:13561,NM_024503
NM_024504,,,,,,HGNC:14001,NM_024504
NM_024506,,,,,,HGNC:28129,NM_024506
NM_024507,,,,,,,
NM_024508,,,,,,HGNC:20710,NM_024508
NM_024509,,,,,,HGNC:28370,NM_024509
NM_024512,,,,,,HGNC:14676,NM_024512
NM_024513,,,,,,HGNC:14673,NM_024513
NM_024514,,,,,,HGNC:20580,NM_024514
NM_024515,,,,,,HGNC:21064,NM_024515
NM_024519,,,,,,HGNC:25836,NM_024519
NM_024522,,,,,,HGNC:25743,NM_024522
NM_024523,,,,,,HGNC:19095,NM_024523
NM_024524,,,,,,HGNC:24113,NM_024524
NM_024525,,,,,,HGNC:26204,NM_024525
NM_024526,,,,,,HGNC:21297,NM_024526
NM_024527,,,,,,HGNC:23759,NM_024527
NM_024529,,,,,,HGNC:16783,NM_024529
NM_024531,,,,,,HGNC:30224,NM_024531
NM_024532,,,,,,HGNC:23225,NM_024532
NM_024533,,,,,,,
NM_024536,,,,,,HGNC:24291,NM_024536
NM_024537,,,,,,HGNC:25695,NM_024537
NM_024539,,,,,,HGNC:21153,NM_024539
NM_024540,,,,,,,
NM_024541,,,,,,HGNC:25788,NM_024541
NM_024544,,,,,,HGNC:25762,NM_024544
NM_024545,,,,,,HGNC:29813,NM_024545
NM_024546,,,,,,HGNC:20308,NM_024546
NM_024549,,,,,,HGNC:26113,NM_024549
NM_024551,,,,,,HGNC:24041,NM_024551
NM_024552,,,,,,HGNC:23747,NM_024552
NM_024555,,,,,,HGNC:13603,NM_024555
NM_024557,,,,,,HGNC:30338,NM_024557
NM_024558,,,,,,HGNC:20352,NM_024558
NM_024560,,,,,,HGNC:24723,NM_024560
NM_024561,,,,,,,
NM_024565,,,,,,HGNC:25876,NM_024565
NM_024567,,,,,,HGNC:26137,NM_024567
NM_024569,,,,,,HGNC:7226,NM_024569
NM_024570,,,,,,HGNC:25671,NM_024570
NM_024574,,,,,,HGNC:26256,NM_024574
NM_024576,,,,,,HGNC:21378,NM_024576
NM_024577,,,,,,HGNC:29427,NM_024577
NM_024578,,,,,,HGNC:26221,NM_024578
NM_024579,,,,,,HGNC:26258,NM_024579
NM_024581,,,,,,HGNC:20991,NM_024581
NM_024582,,,,,,HGNC:23109,NM_024582
NM_024583,,,,,,HGNC:30382,NM_024583
NM_024584,,,,,,HGNC:25833,NM_024584
NM_024585,,,,,,HGNC:26168,NM_024585
NM_024586,,,,,,,
NM_024587,,,,,,HGNC:26186,NM_024587
NM_024589,,,,,,HGNC:29478,NM_024589
NM_024590,,,,,,HGNC:26286,NM_024590
NM_024591,,,,,,HGNC:25675,NM_024591
NM_024592,,,,,,HGNC:25812,NM_024592
NM_024593,,,,,,HGNC:25678,NM_024593
NM_024594,,,,,,HGNC:19365,NM_024594
NM_024595,,,,,,HGNC:25744,NM_024595
NM_024596,,,,,,HGNC:6954,NM_024596
NM_024597,,,,,,,
NM_024598,,,,,,HGNC:25792,NM_024598
NM_024599,,,,,,HGNC:20788,NM_024599
NM_024600,,,,,,HGNC:14158,NM_024600
NM_024603,,,,,,HGNC:25668,NM_024603
NM_024604,,,,,,HGNC:26151,NM_024604
NM_024608,,,,,,HGNC:18448,NM_024608
NM_024610,,,,,,HGNC:16389,NM_024610
NM_024611,,,,,,HGNC:29885,NM_024611
NM_024612,,,,,,HGNC:18018,NM_024612
NM_024613,,,,,,HGNC:20757,NM_024613
NM_024615,,,,,,HGNC:26124,NM_024615
NM_024616,,,,,,HGNC:26255,NM_024616
NM_024617,,,,,,HGNC:25817,NM_024617
NM_024618,,,,,,,
NM_024619,,,,,,HGNC:25700,NM_024619
NM_024620,,,,,,HGNC:14209,NM_024620
NM_024622,,,,,,HGNC:26150,NM_024622
NM_024624,,,,,,HGNC:20466,NM_024624
NM_024626,,,,,,HGNC:28873,NM_024626
NM_024627,,,,,,HGNC:26112,NM_024627
NM_024630,,,,,,,
NM_024631,,,,,,HGNC:26266,NM_024631
NM_024635,,,,,,HGNC:24340,NM_024635
NM_024636,,,,,,HGNC:21923,NM_024636
NM_024638,,,,,,HGNC:25771,NM_024638
NM_024640,,,,,,HGNC:28905,NM_024640
NM_024641,,,,,,HGNC:21072,NM_024641
NM_024642,,,,,,HGNC:19877,NM_024642
NM_024643,,,,,,,
NM_024645,,,,,,HGNC:25844,NM_024645
NM_024652,,,,,,HGNC:18608,NM_024652
NM_024653,,,,,,HGNC:21894,NM_024653
NM_024654,,,,,,HGNC:26265,NM_024654
NM_024656,,,,,,HGNC:26182,NM_024656
NM_024658,,,,,,HGNC:19426,NM_024658
NM_024659,,,,,,HGNC:20887,NM_024659
NM_024660,,,,,,HGNC:23620,NM_024660
NM_024661,,,,,,HGNC:25714,NM_024661
NM_024662,,,,,,HGNC:29830,NM_024662
NM_024664,,,,,,HGNC:25686,NM_024664
NM_024666,,,,,,HGNC:25662,NM_024666
NM_024668,,,,,,,
NM_024669,,,,,,HGNC:25681,NM_024669
NM_024670,,,,,,HGNC:17287,NM_024670
NM_024671,,,,,,HGNC:26273,NM_024671
NM_024672,,,,,,HGNC:23192,NM_024672
NM_024675,,,,,,HGNC:26144,NM_024675
NM_024677,,,,,,HGNC:25857,NM_024677
NM_024678,,,,,,HGNC:26274,NM_024678
NM_024680,,,,,,HGNC:24727,NM_024680
NM_024681,,,,,,HGNC:25705,NM_024681
NM_024682,,,,,,HGNC:25699,NM_024682
NM_024683,,,,,,HGNC:26223,NM_024683
NM_024685,,,,,,HGNC:26291,NM_024685
NM_024686,,,,,,HGNC:26242,NM_024686
NM_024687,,,,,,HGNC:26245,NM_024687
NM_024688,,,,,,,
NM_024689,,,,,,HGNC:25866,NM_024689
NM_024690,,,,,,HGNC:15582,NM_024690
NM_024691,,,,,,HGNC:20648,NM_024691
NM_024692,,,,,,HGNC:26108,NM_024692
NM_024693,,,,,,HGNC:23489,NM_024693
NM_024697,,,,,,HGNC:26191,NM_024697
NM_024698,,,,,,,
NM_024699,,,,,,HGNC:25858,NM_024699
NM_024700,,,,,,HGNC:30587,NM_024700
NM_024701,,,,,,HGNC:19765,NM_024701
NM_024702,,,,,,HGNC:25843,NM_024702
NM_024704,,,,,,,
NM_024705,,,,,,HGNC:25832,NM_024705
NM_024707,,,,,,,
NM_024708,,,,,,HGNC:17182,NM_024708
NM_024709,,,,,,HGNC:25873,NM_024709
NM_024710,,,,,,HGNC:26278,NM_024710
NM_024711,,,,,,HGNC:21918,NM_024711
NM_024712,,,,,,HGNC:17289,NM_024712
NM_024715,,,,,,HGNC:20652,NM_024715
NM_024717,,,,,,HGNC:26183,NM_024717
NM_024719,,,,,,HGNC:20310,NM_024719
NM_024721,,,,,,HGNC:30939,NM_024721
NM_024722,,,,,,HGNC:23337,NM_024722
NM_024726,,,,,,HGNC:26195,NM_024726
NM_024727,,,,,,HGNC:26261,NM_024727
NM_024728,,,,,,HGNC:16001,NM_024728
NM_024730,,,,,,HGNC:26213,NM_024730
NM_024731,,,,,,,
NM_024733,,,,,,HGNC:25885,NM_024733
NM_024736,,,,,,HGNC:25697,NM_024736
NM_024741,,,,,,HGNC:20041,NM_024741
NM_024744,,,,,,,
NM_024745,,,,,,HGNC:29547,NM_024745
NM_024746,,,,,,HGNC:25842,NM_024746
NM_024747,,,,,,HGNC:18817,NM_024747
NM_024749,,,,,,HGNC:25723,NM_024749
NM_024751,,,,,,HGNC:25806,NM_024751
NM_024753,,,,,,HGNC:25660,NM_024753
NM_024754,,,,,,HGNC:25734,NM_024754
NM_024755,,,,,,HGNC:20709,NM_024755
NM_024756,,,,,,HGNC:19888,NM_024756
NM_024757,,,,,,HGNC:24650,NM_024757
NM_024758,,,,,,HGNC:18407,NM_024758
NM_024761,,,,,,HGNC:23825,NM_024761
NM_024763,,,,,,HGNC:26252,NM_024763
NM_024764,,,,,,HGNC:20500,NM_024764
NM_024766,,,,,,HGNC:26276,NM_024766
NM_024768,,,,,,HGNC:25692,NM_024768
NM_024770,,,,,,HGNC:25856,NM_024770
NM_024771,,,,,,HGNC:25845,NM_024771
NM_024772,,,,,,HGNC:26253,NM_024772
NM_024775,,,,,,HGNC:20044,NM_024775
NM_024776,,,,,,,
NM_024778,,,,,,HGNC:21152,NM_024778
NM_024779,,,,,,HGNC:23786,NM_024779
NM_024780,,,,,,HGNC:22999,NM_024780
NM_024781,,,,,,HGNC:26295,NM_024781
NM_024783,,,,,,HGNC:26296,NM_024783
NM_024785,,,,,,HGNC:26224,NM_024785
NM_024787,,,,,,HGNC:21147,NM_024787
NM_024790,,,,,,HGNC:26193,NM_024790
NM_024791,,,,,,HGNC:19891,NM_024791
NM_024792,,,,,,HGNC:29646,NM_024792
NM_024793,,,,,,HGNC:19009,NM_024793
NM_024794,,,,,,HGNC:23760,NM_024794
NM_024795,,,,,,HGNC:26230,NM_024795
NM_024800,,,,,,HGNC:18593,NM_024800
NM_024803,,,,,,HGNC:23534,NM_024803
NM_024804,,,,,,HGNC:25736,NM_024804
NM_024805,,,,,,HGNC:26120,NM_024805
NM_024806,,,,,,HGNC:26288,NM_024806
NM_024807,,,,,,HGNC:21092,NM_024807
NM_024809,,,,,,HGNC:25774,NM_024809
NM_024811,,,,,,HGNC:30098,NM_024811
NM_024812,,,,,,,
NM_024813,,,,,,HGNC:25791,NM_024813
NM_024814,,,,,,HGNC:21225,NM_024814
NM_024815,,,,,,HGNC:26194,NM_024815
NM_024816,,,,,,HGNC:24817,NM_024816
NM_024817,,,,,,HGNC:25835,NM_024817
NM_024818,,,,,,HGNC:23230,NM_024818
